filename,clip,Label,right_shoulder_x,right_shoulder_y,right_shoulder_v,right_hip_x,right_hip_y,right_hip_v,right_knee_x,right_knee_y,right_knee_v,right_ankle_x,right_ankle_y,right_ankle_v,right_heel_x,right_heel_y,right_heel_v,right_foot_index_x,right_foot_index_y,right_foot_index_v
Fdang_000312_t0031.20s.jpg,Fdang,0,463.88,308.45,0.9999871850013733,465.08,443.63,0.9999845623970032,499.77,528.84,0.9730901122093201,494.39,614.28,0.9822447896003723,483.16,630.34,0.9375442266464233,534.02,629.44,0.9733017683029175
Fdang_000313_t0031.30s.jpg,Fdang,0,461.79,321.1,0.9999871850013733,464.93,453.46,0.9999830722808838,496.36,537.11,0.9647786617279053,473.12,616.13,0.9814640283584595,466.14,631.37,0.9382296204566956,513.14,631.73,0.9715781807899475
Fdang_000314_t0031.40s.jpg,Fdang,0,465.55,319.9,0.999988317489624,458.56,452.72,0.9999845623970032,468.35,543.33,0.9676565527915955,427.68,615.91,0.9828839898109436,415.82,629.46,0.942453920841217,465.93,631.47,0.9736816883087158
Fdang_000315_t0031.50s.jpg,Fdang,0,480.26,310.9,0.9999884963035583,458.8,445.64,0.9999855160713196,442.18,538.75,0.969133734703064,391.52,607.49,0.9828543066978455,373.01,615.74,0.9355484247207642,419.22,635.37,0.9729512929916382
Fdang_000316_t0031.60s.jpg,Fdang,1,477.83,313.16,0.9999883770942688,466.72,448.0,0.9999861717224121,450.43,542.48,0.9716315269470215,379.22,595.78,0.9835524559020996,363.31,596.2,0.937515377998352,384.3,636.74,0.9741989970207214
Fdang_000317_t0031.70s.jpg,Fdang,1,474.2,322.16,0.9999870657920837,466.12,451.29,0.9999843239784241,484.01,544.86,0.9718410968780518,402.02,589.94,0.9807963967323303,386.0,588.41,0.9308993816375732,408.28,629.76,0.9718285799026489
Fkhing_000000_t0000.00s.jpg,Fkhing,0,534.2,250.51,0.9999814033508301,506.74,384.13,0.9999785423278809,538.87,474.81,0.9585229158401489,509.25,571.55,0.9837949275970459,495.72,583.92,0.964876115322113,548.11,595.11,0.9678463339805603
Fkhing_000001_t0000.10s.jpg,Fkhing,0,534.81,253.54,0.9999830722808838,507.34,386.45,0.9999801516532898,531.03,482.83,0.9621800780296326,483.16,573.87,0.9847506284713745,471.09,584.76,0.965929388999939,520.08,593.7,0.9696770906448364
Fkhing_000002_t0000.20s.jpg,Fkhing,0,540.56,244.76,0.9999843835830688,505.44,380.08,0.9999818205833435,501.41,483.28,0.9654131531715393,448.97,564.82,0.984809935092926,431.38,576.76,0.9636121988296509,478.33,594.18,0.9702615737915039
Fkhing_000003_t0000.30s.jpg,Fkhing,0,553.56,238.96,0.9999848008155823,506.77,372.55,0.9999823570251465,487.97,474.86,0.9682846069335938,418.04,557.47,0.9845964312553406,402.88,562.29,0.9572430849075317,435.3,594.09,0.970134437084198
Fkhing_000004_t0000.40s.jpg,Fkhing,0,551.5,249.03,0.99998539686203,511.22,384.61,0.9999827146530151,496.71,488.97,0.9706383943557739,408.94,549.76,0.9845993518829346,388.44,547.98,0.9491804838180542,413.18,592.36,0.9707229733467102
Fkhing_000005_t0000.50s.jpg,Fkhing,0,542.24,252.71,0.9999853372573853,507.86,384.03,0.9999821782112122,529.69,488.5,0.971572995185852,423.96,547.8,0.9789725542068481,406.04,549.43,0.9278737902641296,437.56,590.31,0.9650278091430664
Fkhing_000006_t0000.60s.jpg,Fkhing,0,542.21,244.45,0.9999852776527405,511.79,377.67,0.9999814629554749,546.36,474.09,0.9719237089157104,491.76,558.56,0.9755287170410156,472.82,566.89,0.9191792607307434,523.12,591.4,0.9596465826034546
Fkhing_000007_t0000.70s.jpg,Fkhing,0,542.54,243.58,0.9999816417694092,517.53,378.22,0.9999791979789734,546.0,474.79,0.9689524173736572,526.61,568.29,0.9736943244934082,513.22,584.27,0.918108344078064,565.46,591.19,0.954410970211029
Fkhing_000008_t0000.80s.jpg,Fkhing,0,541.02,255.94,0.9999819993972778,517.92,390.61,0.9999787211418152,544.73,484.71,0.9677130579948425,502.9,575.39,0.9731683135032654,488.74,587.15,0.9179096221923828,537.37,592.22,0.9529006481170654
Fkhing_000009_t0000.90s.jpg,Fkhing,0,547.88,250.28,0.9999830722808838,517.5,389.64,0.9999803304672241,519.23,486.36,0.9658762812614441,467.72,570.48,0.965246856212616,450.13,583.79,0.8971408605575562,500.81,591.06,0.9410033822059631
Fkhing_000010_t0001.00s.jpg,Fkhing,0,553.33,237.05,0.9999830722808838,518.2,377.33,0.999981164932251,497.43,477.12,0.9677324891090393,434.89,560.86,0.9651976227760315,419.7,566.66,0.8820197582244873,454.24,594.03,0.9398855566978455
Fkhing_000011_t0001.10s.jpg,Fkhing,0,553.7,240.48,0.9999830722808838,523.95,381.95,0.9999819397926331,506.23,485.59,0.9697695970535278,420.17,553.59,0.9659404754638672,402.3,553.82,0.8766196966171265,428.01,594.14,0.9416684508323669
Fkhing_000012_t0001.20s.jpg,Fkhing,0,542.0,251.03,0.9999815821647644,521.56,383.43,0.999981164932251,536.22,488.62,0.971515417098999,421.5,549.86,0.966046154499054,413.66,548.58,0.874583899974823,445.69,593.35,0.943477988243103
Fkhing_000013_t0001.30s.jpg,Fkhing,0,543.03,242.0,0.9999809861183167,521.4,377.06,0.9999781847000122,549.49,478.79,0.9712920188903809,482.83,559.04,0.9643210172653198,465.01,567.83,0.8712345361709595,516.55,593.53,0.9410507678985596
Fkhing_000014_t0001.40s.jpg,Fkhing,0,543.25,236.08,0.9999778866767883,525.2,374.5,0.9999772310256958,550.05,471.71,0.9697805047035217,533.99,567.59,0.964259684085846,521.57,583.05,0.8758442997932434,573.15,592.18,0.9383999109268188
Fkhing_000015_t0001.50s.jpg,Fkhing,0,543.27,251.1,0.9999783635139465,524.86,388.58,0.9999764561653137,549.95,481.33,0.9669716358184814,510.73,573.33,0.9644810557365417,497.63,585.71,0.8815739750862122,548.23,592.67,0.9383258819580078
Fkhing_000016_t0001.60s.jpg,Fkhing,0,543.57,250.27,0.9999791383743286,519.91,387.28,0.9999781250953674,527.48,482.76,0.9633861780166626,480.27,571.98,0.9566437005996704,462.91,584.08,0.8639950156211853,511.87,593.08,0.925610363483429
Fkhing_000017_t0001.70s.jpg,Fkhing,0,552.78,238.89,0.9999791383743286,517.21,378.15,0.9999793767929077,500.89,475.96,0.9659395813941956,441.25,564.22,0.9586858153343201,426.85,571.68,0.8589995503425598,467.29,594.3,0.9278193712234497
Fkhing_000018_t0001.80s.jpg,Fkhing,0,555.92,243.48,0.9999801516532898,518.81,382.29,0.9999805092811584,508.42,482.22,0.9683881998062134,419.77,556.69,0.9601202011108398,402.69,557.97,0.8564758896827698,431.37,594.87,0.9304934740066528
Fkhing_000019_t0001.90s.jpg,Fkhing,0,544.86,254.51,0.9999794363975525,514.87,387.23,0.9999794960021973,520.4,491.32,0.9692862629890442,432.41,551.36,0.959494411945343,415.71,551.36,0.8513988852500916,444.52,594.14,0.93079674243927
Fkhing_000020_t0002.00s.jpg,Fkhing,0,545.19,250.1,0.9999790787696838,515.11,381.69,0.9999771118164062,543.63,477.74,0.9671674966812134,479.98,555.93,0.9552822709083557,460.28,565.56,0.8419100046157837,506.48,594.04,0.9245498180389404
Fkhing_000021_t0002.10s.jpg,Fkhing,0,546.9,245.09,0.999976396560669,515.21,376.27,0.9999768137931824,550.08,470.48,0.9667840600013733,531.12,565.58,0.9564952254295349,518.49,581.77,0.8496426939964294,569.99,589.12,0.9243335127830505
Fkhing_000022_t0002.20s.jpg,Fkhing,0,547.14,258.27,0.9999765157699585,517.66,390.72,0.9999765157699585,547.58,481.74,0.9588848948478699,509.8,573.97,0.9537978172302246,495.89,585.91,0.8497365713119507,546.64,592.48,0.9177104830741882
Fkhing_000023_t0002.30s.jpg,Fkhing,0,552.86,257.62,0.9999783039093018,516.84,388.13,0.9999784827232361,531.42,483.24,0.960597038269043,476.98,574.42,0.9528026580810547,461.75,585.0,0.8470101356506348,510.03,593.28,0.9163628816604614
Fkhing_000024_t0002.40s.jpg,Fkhing,0,557.81,240.67,0.9999790191650391,515.57,376.6,0.9999797344207764,497.99,476.34,0.962934672832489,442.15,561.37,0.9537217020988464,428.5,570.52,0.8402383327484131,466.22,594.37,0.9172558188438416
Fkhing_000025_t0002.50s.jpg,Fkhing,0,562.01,241.77,0.999980092048645,522.24,379.93,0.9999806880950928,505.9,481.69,0.96629798412323,417.03,550.9,0.9574470520019531,397.57,552.56,0.8501325845718384,426.51,593.53,0.9240756630897522
Fkhing_000026_t0002.60s.jpg,Fkhing,0,551.88,251.27,0.9999785423278809,521.29,387.28,0.9999788403511047,525.47,489.47,0.9677282571792603,425.21,542.89,0.9590858817100525,405.6,540.36,0.852817177772522,430.72,588.53,0.9282101392745972
Fkhing_000027_t0002.70s.jpg,Fkhing,1,546.58,245.12,0.999976634979248,518.68,380.57,0.9999693036079407,546.66,481.75,0.9483016729354858,470.35,546.03,0.9012776017189026,452.48,547.35,0.7890509366989136,492.94,585.21,0.87005615234375
Fkhing_000028_t0002.80s.jpg,Fkhing,0,541.9,233.08,0.9999755620956421,518.91,373.47,0.9999691247940063,547.45,470.52,0.9492896795272827,524.37,563.67,0.9069419503211975,512.34,576.86,0.8005897998809814,561.12,585.72,0.8737730383872986
Fkhing_000029_t0002.90s.jpg,Fkhing,1,540.65,246.64,0.9999687075614929,518.6,386.27,0.9999688267707825,545.3,480.96,0.9319186210632324,509.56,572.54,0.8971197605133057,497.39,584.89,0.7918736338615417,546.21,590.45,0.8558769822120667
Fkhing_000030_t0003.00s.jpg,Fkhing,1,541.08,256.72,0.9999715089797974,515.88,390.42,0.9999716281890869,531.36,490.96,0.937755286693573,480.67,574.35,0.9063770174980164,467.29,585.32,0.8095308542251587,517.16,593.65,0.8685094714164734
Fkhing_000031_t0003.10s.jpg,Fkhing,0,544.1,246.45,0.9999726414680481,512.01,382.85,0.9999740123748779,503.1,482.6,0.942452609539032,444.77,562.33,0.9126957058906555,430.25,570.64,0.8101983070373535,470.35,594.77,0.8754984736442566
Fkhing_000032_t0003.20s.jpg,Fkhing,0,549.79,239.6,0.9999744296073914,512.88,377.13,0.999975860118866,493.18,477.98,0.9462519288063049,418.6,554.71,0.9146557450294495,400.0,559.35,0.7905212640762329,433.65,594.59,0.8770621418952942
Fkhing_000033_t0003.30s.jpg,Fkhing,0,543.82,251.72,0.9999743700027466,512.46,385.62,0.999975323677063,503.91,491.86,0.9484022855758667,416.42,544.95,0.9173831343650818,396.18,543.53,0.7872057557106018,421.91,589.34,0.8818041682243347
Fkhing_000034_t0003.40s.jpg,Fkhing,0,542.51,250.72,0.9999688267707825,508.73,380.31,0.9999659657478333,535.38,485.98,0.9420755505561829,453.41,546.36,0.896062433719635,431.22,549.06,0.7517545819282532,455.89,585.31,0.8609917163848877
Fkhing_000035_t0003.50s.jpg,Fkhing,0,542.52,242.35,0.9999675154685974,512.03,372.25,0.999965250492096,541.61,470.27,0.9434348940849304,505.3,562.47,0.9023087620735168,492.48,573.74,0.7653533816337585,540.87,587.26,0.8676894307136536
Fkhing_000036_t0003.60s.jpg,Fkhing,1,539.64,245.47,0.999957263469696,512.58,380.06,0.9999658465385437,544.96,470.83,0.9277371168136597,514.78,572.54,0.8911278247833252,500.8,585.44,0.7551279067993164,554.58,590.32,0.8484433889389038
Fkhing_000037_t0003.70s.jpg,Fkhing,0,539.85,255.84,0.9999608397483826,513.96,388.49,0.9999681711196899,540.51,486.7,0.9333571791648865,497.84,575.89,0.8996953368186951,488.63,586.91,0.7733551859855652,533.49,593.54,0.8594698905944824
Fkhing_000038_t0003.80s.jpg,Fkhing,0,543.67,247.85,0.9999628067016602,511.77,384.88,0.9999709129333496,509.26,487.57,0.9351418614387512,456.17,567.78,0.8992246389389038,438.72,581.4,0.7637950778007507,484.52,594.85,0.8569419384002686
Fkhing_000039_t0003.90s.jpg,Fkhing,0,554.4,239.36,0.9999634027481079,514.4,377.74,0.9999722242355347,493.11,479.72,0.9382405877113342,423.89,558.99,0.8995625972747803,407.88,563.04,0.7401034235954285,439.59,595.8,0.8548562526702881
Fkhing_000040_t0004.00s.jpg,Fkhing,0,555.11,250.56,0.9999653697013855,519.93,386.29,0.9999738335609436,508.34,487.37,0.9422783255577087,416.04,547.49,0.9065532684326172,395.59,545.21,0.7500373125076294,421.27,591.59,0.8649205565452576
Fkhing_000041_t0004.10s.jpg,Fkhing,0,551.23,251.46,0.9999641180038452,518.82,382.27,0.9999682903289795,542.68,485.93,0.944872260093689,448.19,544.61,0.9084100723266602,426.57,547.07,0.7551226019859314,450.74,583.76,0.8694040775299072
Fkhing_000042_t0004.20s.jpg,Fkhing,0,551.25,240.21,0.999963641166687,521.54,370.78,0.9999659657478333,552.55,469.24,0.9468456506729126,510.42,558.31,0.9131665825843811,492.62,569.01,0.767158567905426,544.34,584.81,0.8747462034225464
Fkhing_000043_t0004.30s.jpg,Fkhing,0,551.14,241.24,0.9999578595161438,526.52,371.21,0.9999667406082153,555.24,470.4,0.9421359300613403,535.48,566.16,0.912395179271698,521.74,581.97,0.7721641659736633,573.09,585.46,0.8693925738334656
Fkhing_000044_t0004.40s.jpg,Fkhing,0,550.46,254.76,0.9999609589576721,526.78,387.41,0.9999679327011108,553.03,484.7,0.9453471899032593,512.39,570.63,0.9193147420883179,496.66,582.56,0.7907667756080627,546.63,586.49,0.8787497282028198
Fkhing_000045_t0004.50s.jpg,Fkhing,0,553.06,248.41,0.9999640583992004,526.66,386.63,0.9999706149101257,530.26,484.22,0.9469959735870361,479.53,566.11,0.9184849858283997,461.66,580.11,0.7859055995941162,510.24,586.43,0.8764501810073853
Fkhing_000046_t0004.60s.jpg,Fkhing,0,561.42,237.41,0.9999639987945557,526.33,376.43,0.9999722242355347,504.83,474.1,0.9513698220252991,442.5,558.49,0.9248406887054443,427.72,564.97,0.7901545166969299,464.87,590.03,0.8841871023178101
Fkhing_000047_t0004.70s.jpg,Fkhing,0,561.87,243.92,0.999966561794281,527.95,381.97,0.999974250793457,514.44,479.33,0.9560562372207642,423.14,549.26,0.9318382740020752,404.86,549.4,0.8076144456863403,434.03,589.57,0.8948973417282104
Fkhing_000048_t0004.80s.jpg,Fkhing,0,548.73,250.06,0.9999667406082153,523.24,383.27,0.9999736547470093,534.11,486.12,0.9584383368492126,437.98,542.94,0.9333608150482178,420.26,541.68,0.8073000311851501,448.46,583.56,0.8981409072875977
Fkhing_000049_t0004.90s.jpg,Fkhing,0,550.03,243.98,0.9999682903289795,523.28,374.46,0.9999706745147705,549.54,475.59,0.9606910943984985,485.58,553.26,0.9371939301490784,468.17,562.45,0.8204631209373474,514.02,584.86,0.903560996055603
Fkhing_000050_t0005.00s.jpg,Fkhing,0,550.81,242.45,0.9999685883522034,523.13,374.19,0.9999696016311646,550.29,471.56,0.9596658945083618,530.57,566.46,0.9403432011604309,517.84,582.06,0.8319592475891113,570.66,585.57,0.9056628942489624
Fkhing_000051_t0005.10s.jpg,Fkhing,0,550.53,254.63,0.9999709725379944,523.17,389.53,0.9999714493751526,548.13,484.88,0.9610080718994141,507.48,572.37,0.9449317455291748,493.76,583.97,0.845301628112793,542.22,589.33,0.9114835858345032
Fkhing_000052_t0005.20s.jpg,Fkhing,0,553.07,253.12,0.999973714351654,520.03,387.84,0.9999738335609436,516.14,483.69,0.9635419845581055,473.81,571.53,0.9486508369445801,454.94,580.86,0.8563098907470703,504.21,589.41,0.917038083076477
Fkhing_000053_t0005.30s.jpg,Fkhing,0,561.48,241.09,0.999975860118866,518.3,376.49,0.9999755620956421,496.82,476.43,0.9662027955055237,437.23,561.31,0.9515501856803894,423.96,566.36,0.8560823202133179,458.76,591.41,0.9208027720451355
Fkhing_000054_t0005.40s.jpg,Fkhing,0,562.69,243.23,0.9999773502349854,520.13,384.25,0.9999758005142212,506.09,485.23,0.9688615798950195,416.51,552.3,0.9551532864570618,396.46,551.85,0.8617166876792908,425.55,591.46,0.9265761971473694
Fkhing_000055_t0005.50s.jpg,Fkhing,0,546.96,252.58,0.9999770522117615,514.89,386.38,0.9999747276306152,529.98,490.01,0.9695796370506287,431.79,545.44,0.9554286003112793,413.17,544.56,0.8588780760765076,443.0,589.4,0.9286781549453735
Fkhing_000056_t0005.60s.jpg,Fkhing,1,548.47,246.57,0.999977707862854,517.2,378.02,0.9999735355377197,551.73,475.78,0.9688929319381714,486.02,557.86,0.954008162021637,471.45,566.74,0.8581264019012451,514.04,592.16,0.9257298707962036
Fkhing_000057_t0005.70s.jpg,Fkhing,0,548.82,241.64,0.9999763369560242,522.43,377.41,0.9999733567237854,553.18,472.79,0.9680988192558289,534.73,568.11,0.9553421139717102,522.56,585.01,0.8656670451164246,571.24,588.3,0.9251863956451416
Fkhing_000058_t0005.80s.jpg,Fkhing,0,544.51,256.06,0.9999766945838928,523.02,392.7,0.999973475933075,551.67,484.32,0.962245762348175,510.46,574.98,0.9528675675392151,497.84,587.0,0.8638975024223328,546.06,590.98,0.918166995048523
Fkhing_000059_t0005.90s.jpg,Fkhing,0,545.75,254.25,0.9999786019325256,520.97,391.38,0.9999758005142212,531.39,487.0,0.9636167883872986,478.07,576.12,0.9527608156204224,461.85,587.74,0.8634840250015259,512.12,594.57,0.9189730286598206
Fkhing_000060_t0006.00s.jpg,Fkhing,0,552.72,241.76,0.999978244304657,518.37,380.18,0.9999775886535645,502.5,476.95,0.9658653736114502,441.18,564.46,0.954647421836853,427.0,572.34,0.8561352491378784,468.95,594.96,0.9209092855453491
Fkhing_000061_t0006.10s.jpg,Fkhing,0,555.21,242.35,0.9999791383743286,518.82,380.2,0.9999790191650391,504.04,480.11,0.9680823683738708,417.23,555.96,0.9557622671127319,398.24,556.88,0.8489447832107544,427.22,594.86,0.9233571887016296
Fkhing_000062_t0006.20s.jpg,Fkhing,0,546.22,250.99,0.9999774694442749,517.32,387.0,0.9999776482582092,522.22,489.66,0.96907639503479,428.62,546.78,0.955528199672699,408.69,544.04,0.8449139595031738,435.18,589.28,0.924448549747467
Fkhing_000063_t0006.30s.jpg,Fkhing,0,544.4,247.55,0.9999756217002869,516.95,381.56,0.9999728202819824,545.7,481.74,0.9634044766426086,478.4,555.27,0.9397127628326416,458.66,564.72,0.8128514885902405,505.53,591.66,0.9054895043373108
Fkhing_000064_t0006.40s.jpg,Fkhing,0,545.44,239.37,0.9999744296073914,518.96,377.15,0.9999735951423645,551.9,474.05,0.96534663438797,534.39,568.89,0.9440327286720276,521.03,586.12,0.8270167708396912,574.77,591.67,0.9104744791984558
Fkhing_000065_t0006.50s.jpg,Fkhing,0,544.4,252.88,0.9999721050262451,518.84,390.69,0.9999741911888123,552.89,484.73,0.9533979296684265,513.32,577.26,0.9350912570953369,500.17,588.35,0.8180304169654846,550.6,600.77,0.8966343998908997
Fkhing_000066_t0006.60s.jpg,Fkhing,0,548.99,251.59,0.9999744892120361,517.77,389.34,0.9999765753746033,535.92,490.55,0.957051157951355,481.46,580.65,0.9396187663078308,466.53,590.02,0.8285410404205322,517.52,601.42,0.9036946296691895
Fkhing_000067_t0006.70s.jpg,Fkhing,0,554.7,241.08,0.9999740123748779,511.52,380.45,0.9999784827232361,498.55,484.47,0.958443820476532,446.23,568.92,0.9411557912826538,429.9,578.12,0.820429265499115,475.42,601.35,0.9038612842559814
Fkhing_000068_t0006.80s.jpg,Fkhing,0,558.83,240.54,0.9999758005142212,514.47,380.78,0.9999799132347107,500.49,485.37,0.961677074432373,420.02,558.68,0.9445478916168213,401.74,562.41,0.8212766647338867,433.48,600.07,0.9095818996429443
Fkhing_000069_t0006.90s.jpg,Fkhing,0,553.29,253.6,0.9999758005142212,514.99,387.57,0.99997878074646,521.62,485.71,0.9619410634040833,426.19,546.69,0.9453455209732056,406.26,545.73,0.81513911485672,431.49,593.28,0.9123196601867676
Fkhing_000070_t0007.00s.jpg,Fkhing,0,551.05,250.63,0.9999774098396301,510.27,378.64,0.9999756813049316,539.38,476.84,0.9503726959228516,465.55,550.16,0.9158352017402649,450.24,550.04,0.773661732673645,492.33,585.13,0.8797380328178406
Fkhing_000071_t0007.10s.jpg,Fkhing,0,551.13,240.98,0.9999778866767883,511.22,371.99,0.9999760389328003,547.71,468.3,0.9537079930305481,520.41,564.59,0.9224404096603394,508.47,579.16,0.7907382249832153,558.73,586.48,0.8880433440208435
Fkhing_000072_t0007.20s.jpg,Fkhing,0,550.74,251.93,0.99997478723526,515.96,384.97,0.9999724626541138,546.39,475.67,0.9488840103149414,508.42,573.89,0.9248224496841431,495.03,586.48,0.7993749380111694,546.28,592.97,0.8875548839569092
Fkhing_000073_t0007.30s.jpg,Fkhing,0,550.75,256.21,0.999977171421051,517.63,388.55,0.9999747276306152,537.21,487.97,0.9538233280181885,481.19,576.79,0.9321125745773315,466.78,586.66,0.8189023733139038,514.76,593.73,0.898389458656311
Fkhing_000074_t0007.40s.jpg,Fkhing,0,558.93,249.25,0.9999788999557495,517.59,384.72,0.9999768733978271,502.58,487.59,0.9576283097267151,443.45,568.02,0.9370144605636597,427.39,576.46,0.8249199390411377,470.66,595.34,0.9045906662940979
Fkhing_000075_t0007.50s.jpg,Fkhing,0,568.42,248.73,0.9999805688858032,523.15,384.08,0.9999786019325256,503.75,486.11,0.9616260528564453,413.7,552.9,0.9425614476203918,393.57,556.03,0.8358544111251831,429.63,592.16,0.912848711013794
Fkhing_000076_t0007.60s.jpg,Fkhing,0,566.69,255.19,0.9999815821647644,524.24,385.56,0.9999798536300659,527.05,487.96,0.9643290638923645,420.02,535.71,0.9461517930030823,399.73,534.0,0.8378385305404663,429.09,579.01,0.9187806844711304
Fkhing_000077_t0007.70s.jpg,Fkhing,0,565.9,250.59,0.9999826550483704,520.36,377.53,0.9999780058860779,549.8,479.2,0.9600313901901245,472.54,541.5,0.9323972463607788,454.76,540.13,0.8143709301948547,496.34,580.83,0.9027093648910522
Fkhing_000078_t0007.80s.jpg,Fkhing,0,567.01,242.03,0.9999818205833435,521.5,370.71,0.9999783635139465,560.02,466.49,0.962486743927002,532.38,558.6,0.9376916885375977,518.65,571.86,0.8288825154304504,566.86,581.43,0.9091419577598572
Fkhing_000079_t0007.90s.jpg,Fkhing,0,566.62,250.75,0.999980628490448,526.31,381.66,0.9999761581420898,560.05,469.39,0.9581434726715088,526.72,565.63,0.9401090741157532,511.66,581.13,0.838283121585846,563.61,585.91,0.9101778864860535
Fkhing_000080_t0008.00s.jpg,Fkhing,0,566.55,252.34,0.9999822974205017,527.69,385.09,0.9999783635139465,554.26,482.9,0.9619048833847046,507.0,571.23,0.9455496072769165,484.97,581.35,0.8524208664894104,561.29,589.53,0.9180017709732056
Fkhing_000081_t0008.10s.jpg,Fkhing,0,567.66,240.92,0.9999822974205017,526.06,378.43,0.9999798536300659,515.61,479.9,0.9648793935775757,468.22,562.34,0.9497061967849731,451.35,572.76,0.8594621419906616,492.29,591.42,0.9230576157569885
Fkhing_000082_t0008.20s.jpg,Fkhing,0,569.58,238.48,0.9999830722808838,527.98,378.35,0.9999808669090271,509.54,479.82,0.9678215980529785,429.04,551.57,0.9535024762153625,411.0,555.04,0.8633168339729309,444.18,590.77,0.9281868934631348
Fkhing_000083_t0008.30s.jpg,Fkhing,0,561.85,248.76,0.9999832510948181,527.88,386.58,0.9999810457229614,519.56,488.19,0.9700562953948975,423.19,536.12,0.9569153189659119,403.15,533.96,0.8713124990463257,427.62,579.38,0.9335241317749023
Fkhing_000084_t0008.40s.jpg,Fkhing,0,551.37,246.47,0.9999830722808838,519.58,377.29,0.9999756813049316,543.92,481.4,0.9505332708358765,463.37,540.15,0.9143517017364502,440.32,539.42,0.8175806999206543,480.15,580.39,0.8882662057876587
Fkhing_000085_t0008.50s.jpg,Fkhing,0,550.27,236.23,0.9999823570251465,520.14,371.01,0.9999737739562988,549.64,469.0,0.9524217247962952,516.95,563.47,0.9204339981079102,502.36,576.44,0.8296942710876465,551.78,585.35,0.8943241238594055
Fkhing_000086_t0008.60s.jpg,Fkhing,1,546.08,244.36,0.9999728202819824,520.46,385.3,0.9999713897705078,546.72,476.65,0.9335243701934814,512.59,572.41,0.9121490120887756,499.44,584.45,0.8210039734840393,550.41,591.26,0.8764760494232178
Fkhing_000087_t0008.70s.jpg,Fkhing,1,542.43,254.17,0.9999749660491943,515.78,388.94,0.9999737739562988,532.32,488.13,0.9378104209899902,485.65,574.4,0.9180576801300049,471.85,585.56,0.8316869735717773,525.57,592.98,0.8836351037025452
Fkhing_000088_t0008.80s.jpg,Fkhing,0,548.0,242.95,0.9999756813049316,512.08,381.96,0.9999759197235107,503.9,482.31,0.9420682787895203,448.19,564.76,0.9235042333602905,434.61,576.5,0.8334426283836365,477.99,593.1,0.8893241286277771
Fkhing_000089_t0008.90s.jpg,Fkhing,0,552.55,236.55,0.9999769926071167,512.94,376.45,0.9999774098396301,496.93,478.07,0.9469425082206726,422.4,553.06,0.9288925528526306,405.72,557.83,0.834516704082489,439.82,591.73,0.8963716626167297
Fkhing_000090_t0009.00s.jpg,Fkhing,0,548.49,244.53,0.9999769926071167,513.58,378.18,0.9999770522117615,513.8,480.15,0.9503405690193176,424.3,539.31,0.9325861930847168,403.63,538.49,0.8356916904449463,431.06,582.03,0.9020216464996338
Fkhing_000091_t0009.10s.jpg,Fkhing,0,544.96,244.88,0.9999749660491943,510.48,377.35,0.9999698996543884,538.0,479.14,0.9403954744338989,459.42,542.21,0.9022952914237976,439.06,545.71,0.7991074919700623,475.04,577.34,0.8662878274917603
Fkhing_000092_t0009.20s.jpg,Fkhing,0,545.17,236.9,0.9999760389328003,512.1,370.85,0.999970018863678,541.94,466.56,0.9445931911468506,517.15,558.94,0.9109187722206116,503.2,571.4,0.8163989782333374,557.36,578.59,0.8768952488899231
Fkhing_000093_t0009.30s.jpg,Fkhing,1,545.41,248.8,0.9999759793281555,515.95,382.57,0.9999686479568481,543.55,471.57,0.9443410038948059,512.27,565.9,0.9175543785095215,498.28,579.31,0.8304293155670166,551.59,585.63,0.8843004107475281
Fkhing_000094_t0009.40s.jpg,Fkhing,0,543.28,252.79,0.9999778866767883,515.95,386.82,0.999971330165863,536.58,479.56,0.9486781358718872,487.9,569.04,0.9244943857192993,473.65,579.85,0.8435352444648743,527.25,588.17,0.8929875493049622
Fkhing_000095_t0009.50s.jpg,Fkhing,1,550.98,243.44,0.9999798536300659,513.65,381.19,0.9999738335609436,503.77,478.89,0.9526785612106323,452.9,558.97,0.9309662580490112,437.88,571.03,0.8545352220535278,480.26,587.95,0.9013242125511169
Fkhing_000096_t0009.60s.jpg,Fkhing,0,554.26,237.93,0.9999806880950928,513.88,377.66,0.9999759197235107,489.17,478.13,0.9572065472602844,415.83,550.77,0.9376205801963806,398.32,556.44,0.8659027218818665,432.4,587.8,0.9105636477470398
Fkhing_000097_t0009.70s.jpg,Fkhing,0,546.72,250.79,0.9999804496765137,513.25,385.68,0.9999774098396301,492.85,489.39,0.9604478478431702,404.63,538.27,0.942170262336731,384.95,537.03,0.8705813884735107,411.2,580.81,0.9166486859321594
Fkhing_000098_t0009.80s.jpg,Fkhing,0,538.38,249.72,0.9999785423278809,508.8,379.29,0.9999722838401794,529.65,487.44,0.9589025378227234,443.79,540.7,0.938084602355957,419.31,542.84,0.8639378547668457,440.61,577.39,0.9116976261138916
Fkhing_000099_t0009.90s.jpg,Fkhing,0,538.2,236.26,0.999975860118866,512.32,372.34,0.9999674558639526,538.41,472.64,0.9587793350219727,502.4,564.52,0.9399001002311707,486.48,575.78,0.8666355609893799,538.16,587.31,0.9118183255195618
Fkhing_000100_t0010.00s.jpg,Fkhing,1,534.51,239.54,0.9999740719795227,513.44,380.57,0.9999685287475586,539.17,474.7,0.9558166861534119,511.36,573.13,0.9410725235939026,500.62,586.81,0.8714336156845093,550.81,591.98,0.910895049571991
