filename,right_shoulder_x,right_shoulder_y,right_hip_x,right_hip_y,right_knee_x,right_knee_y,right_ankle_x,right_ankle_y,right_heel_x,right_heel_y,right_foot_index_x,right_foot_index_y,Label
Fkhing_000297_t0029.70s.jpg,352.32,165.24,345.89,254.96,352.82,321.24,306.7,367.07,293.35,369.39,314.09,388.84,1
Fkhing_000298_t0029.80s.jpg,352.07,154.09,347.68,246.74,358.41,314.01,338.97,372.76,327.07,382.61,362.78,389.52,0
Fkhing_000299_t0029.90s.jpg,349.56,159.48,347.68,255.55,370.53,321.28,345.25,376.92,337.11,386.41,366.47,393.32,0
Fkhing_000300_t0030.00s.jpg,344.94,170.24,342.63,260.41,355.21,326.0,325.16,379.34,312.29,386.5,344.04,396.49,0
Fkhing_000301_t0030.10s.jpg,356.2,160.65,342.91,253.79,340.02,324.22,301.49,374.12,291.55,381.32,319.92,393.95,1
Fkhing_000302_t0030.20s.jpg,360.15,156.21,343.16,248.22,325.47,315.62,280.65,368.01,268.95,373.93,292.84,390.76,1
Fkhing_000303_t0030.30s.jpg,354.06,162.74,345.98,255.66,337.65,321.77,274.31,364.68,263.16,364.59,274.53,389.85,1
Fkhing_000304_t0030.40s.jpg,353.89,163.91,344.93,255.91,350.45,323.6,293.27,364.03,284.2,363.06,298.59,388.54,1
Fkhing_000305_t0030.50s.jpg,356.94,154.86,349.66,249.09,363.04,314.73,331.78,372.28,317.41,380.89,351.84,391.9,0
Fkhing_000306_t0030.60s.jpg,355.11,156.9,349.41,251.87,369.97,313.85,359.81,376.28,351.64,386.3,387.35,394.18,0
Fkhing_000307_t0030.70s.jpg,353.3,166.13,349.83,258.62,368.45,324.06,341.66,380.62,329.92,390.51,364.44,397.98,0
Fkhing_000308_t0030.80s.jpg,359.93,161.78,348.49,253.75,349.77,321.0,317.78,377.32,307.2,385.49,337.54,395.91,0
Fkhing_000309_t0030.90s.jpg,355.06,152.61,342.89,247.93,336.31,316.96,297.94,372.96,285.49,381.11,312.25,398.48,0
Fkhing_000310_t0031.00s.jpg,356.21,159.6,344.7,251.94,338.1,318.53,283.79,368.94,272.7,372.22,289.84,392.38,1
Fkhing_000311_t0031.10s.jpg,350.67,166.01,342.37,255.42,347.36,324.12,296.42,366.72,284.41,368.78,299.25,391.75,1
Fkhing_000312_t0031.20s.jpg,349.54,157.7,344.85,250.56,355.75,318.56,320.43,375.12,308.55,383.13,344.88,393.04,0
Fkhing_000313_t0031.30s.jpg,346.63,154.43,342.47,248.62,358.78,311.04,349.43,375.06,343.25,385.12,373.85,388.74,0
Fkorn_000000_t0000.00s.jpg,344.2,157.77,324.88,260.73,334.81,335.92,323.91,402.56,309.0,412.15,345.56,420.98,0
Fkorn_000001_t0000.10s.jpg,348.67,162.49,332.31,258.32,329.19,333.61,308.85,399.59,296.92,408.29,337.51,417.07,0
Fkorn_000002_t0000.20s.jpg,352.04,150.27,330.89,250.87,322.58,325.61,305.57,388.24,293.26,396.98,336.9,397.84,0
Fkorn_000003_t0000.30s.jpg,350.74,151.55,329.93,250.93,320.91,323.31,262.46,382.59,260.75,391.96,286.04,406.72,0
Fkorn_000004_t0000.40s.jpg,345.97,161.12,327.4,257.62,323.94,329.91,276.21,371.78,262.99,375.95,285.25,395.67,1
Fkorn_000005_t0000.50s.jpg,341.11,148.64,320.03,247.82,326.0,319.13,304.42,380.61,294.59,387.75,325.38,400.81,0
Fkorn_000006_t0000.60s.jpg,337.38,149.11,318.85,258.12,325.86,328.69,331.67,395.32,323.38,404.34,352.37,411.84,1
Fkorn_000007_t0000.70s.jpg,332.04,161.31,319.04,261.38,324.17,331.76,305.57,393.57,293.61,404.87,333.75,409.8,0
Fkorn_000008_t0000.80s.jpg,333.98,157.16,319.19,255.64,308.68,331.69,284.55,389.12,271.98,397.5,304.55,403.88,0
Fkorn_000009_t0000.90s.jpg,334.88,149.11,313.68,248.51,299.22,321.75,257.07,383.34,248.18,390.74,283.08,400.61,0
Fkorn_000010_t0001.00s.jpg,330.37,158.0,313.1,257.01,311.37,328.73,280.1,386.32,266.73,392.58,314.73,398.26,1
Fkorn_000011_t0001.10s.jpg,323.87,160.76,303.85,258.6,305.9,327.52,274.27,376.56,259.69,380.41,293.34,397.37,0
Fkorn_000012_t0001.20s.jpg,323.13,151.27,308.56,250.86,318.07,324.05,306.93,387.2,296.68,396.22,327.02,403.29,0
Fkorn_000013_t0001.30s.jpg,320.96,158.57,308.64,262.23,319.31,334.6,316.12,402.29,305.6,412.09,338.62,414.45,0
Fkorn_000014_t0001.40s.jpg,322.2,162.32,308.39,261.45,312.6,334.65,295.91,399.33,282.95,409.83,318.42,415.13,0
Fkorn_000015_t0001.50s.jpg,325.26,154.83,307.92,252.09,297.48,322.96,274.87,386.74,265.96,395.5,298.79,403.53,0
Fkorn_000016_t0001.60s.jpg,327.41,148.01,309.94,248.59,296.52,320.56,250.78,379.81,252.23,391.57,293.3,405.76,0
Fkorn_000017_t0001.70s.jpg,321.46,160.86,301.91,258.66,301.66,329.73,249.29,371.03,237.91,375.67,257.47,396.69,0
Fkorn_000018_t0001.80s.jpg,318.89,159.59,303.24,257.12,311.64,327.51,267.36,375.68,254.89,380.23,286.12,399.5,1
Fkorn_000019_t0001.90s.jpg,321.95,149.89,306.85,250.34,320.19,323.42,316.6,388.69,307.49,398.51,337.0,405.27,0
Fkorn_000020_t0002.00s.jpg,326.79,160.82,311.89,267.4,322.11,337.6,315.06,398.93,306.84,408.84,343.61,412.87,1
Fkorn_000021_t0002.10s.jpg,330.58,164.32,313.38,260.55,315.5,333.86,298.67,395.95,287.69,405.96,321.09,411.95,0
Fkorn_000022_t0002.20s.jpg,339.44,151.25,317.85,251.58,305.21,322.07,287.17,384.37,274.7,395.41,309.67,397.56,0
Fkorn_000023_t0002.30s.jpg,339.51,147.74,318.47,245.18,301.39,317.86,253.95,377.72,251.36,385.68,274.46,400.24,0
Fkorn_000024_t0002.40s.jpg,337.33,162.45,319.62,260.63,318.21,331.88,272.62,378.62,257.78,382.65,291.14,403.69,1
Fkorn_000025_t0002.50s.jpg,332.51,156.74,313.06,258.18,316.19,328.05,281.72,381.3,271.53,386.69,302.61,404.35,1
Fkorn_000026_t0002.60s.jpg,334.34,148.45,316.59,251.01,319.34,321.91,331.03,391.63,313.32,401.97,353.42,407.66,0
Fkorn_000027_t0002.70s.jpg,338.12,158.11,321.7,261.53,307.73,325.8,256.52,373.75,262.76,393.19,296.06,410.19,1
Fkorn_000028_t0002.80s.jpg,342.2,168.06,329.45,265.37,326.87,334.77,306.59,395.43,294.62,405.01,328.77,411.89,0
Fkorn_000029_t0002.90s.jpg,351.06,155.04,327.5,254.11,315.4,324.13,295.37,382.1,278.57,389.1,315.24,395.16,0
Fkorn_000030_t0003.00s.jpg,352.49,153.15,327.58,247.95,311.15,321.76,255.52,380.56,248.31,385.43,272.97,406.99,0
Fkorn_000031_t0003.10s.jpg,349.84,164.51,334.51,258.28,329.11,329.65,288.21,380.31,274.54,387.09,308.75,403.54,1
Fkorn_000032_t0003.20s.jpg,348.37,156.5,326.7,252.76,331.96,324.15,297.23,377.48,286.92,382.2,315.75,400.36,0
Fkorn_000033_t0003.30s.jpg,347.16,150.17,331.18,249.62,341.59,321.49,342.11,391.46,334.07,402.27,365.75,406.27,0
Fkorn_000034_t0003.40s.jpg,350.3,159.81,337.45,259.59,349.4,330.1,332.36,398.33,324.15,408.08,364.06,414.62,0
Fkorn_000035_t0003.50s.jpg,353.69,161.02,334.96,257.38,334.47,331.27,318.71,394.56,306.45,403.37,340.83,408.82,0
Fkorn_000036_t0003.60s.jpg,361.7,148.78,341.0,248.62,334.33,320.19,313.52,383.98,300.22,395.19,339.96,393.5,0
Fkorn_000037_t0003.70s.jpg,358.46,149.56,337.07,246.61,335.77,320.82,321.01,388.98,308.19,398.15,356.2,397.41,0
Fkorn_000038_t0003.80s.jpg,347.3,163.49,329.26,259.62,328.64,330.47,283.39,372.37,270.41,375.91,292.09,394.7,1
Fkorn_000039_t0003.90s.jpg,345.28,154.84,323.72,254.76,324.46,324.42,294.93,379.4,284.45,385.79,318.13,402.06,0
Fkorn_000040_t0004.00s.jpg,342.07,151.13,326.18,251.9,332.29,324.23,339.15,393.69,322.89,402.05,360.47,409.84,0
Fkorn_000041_t0004.10s.jpg,342.33,159.52,327.14,257.16,328.44,329.56,314.58,395.26,302.91,402.81,339.8,411.63,0
Fkorn_000042_t0004.20s.jpg,342.07,161.64,329.23,259.54,326.08,333.06,303.63,396.95,293.51,406.85,326.45,412.95,0
Fkorn_000043_t0004.30s.jpg,346.09,148.69,325.67,248.3,316.04,321.97,299.17,382.02,288.06,390.12,324.55,394.73,0
Fkorn_000044_t0004.40s.jpg,346.07,152.78,322.49,249.51,308.34,321.47,256.27,380.69,252.57,389.63,270.69,404.1,0
Fkorn_000045_t0004.50s.jpg,339.71,163.88,324.16,257.12,323.93,330.7,289.15,384.32,275.51,389.51,315.01,398.75,0
Fkorn_000046_t0004.60s.jpg,334.63,153.76,315.27,251.4,318.47,323.46,291.58,381.73,277.54,388.22,312.39,401.2,0
Fkorn_000047_t0004.70s.jpg,329.31,149.94,314.29,257.1,326.17,328.0,330.06,393.98,322.75,403.65,352.16,405.72,1
Fkorn_000048_t0004.80s.jpg,330.35,160.77,316.18,260.49,318.35,329.0,303.2,391.89,291.73,400.78,326.9,408.86,0
Fkorn_000049_t0004.90s.jpg,331.73,162.14,315.02,258.87,312.17,331.82,287.8,393.95,276.72,404.29,311.56,407.82,0
Fkorn_000050_t0005.00s.jpg,337.41,149.47,313.91,247.49,308.22,320.34,295.47,383.92,284.1,392.01,325.33,392.52,0
Fkorn_000051_t0005.10s.jpg,337.94,154.1,311.93,249.39,300.07,320.88,273.96,377.07,262.44,385.02,294.31,398.33,0
Fkorn_000052_t0005.20s.jpg,329.54,163.52,311.51,256.17,304.14,327.05,252.65,365.94,244.63,366.32,264.58,392.52,0
Fkorn_000053_t0005.30s.jpg,325.91,155.11,306.96,252.39,323.53,323.23,280.62,373.84,269.58,379.97,300.01,397.54,0
Fkorn_000054_t0005.40s.jpg,323.09,149.18,310.97,252.1,321.74,322.57,324.38,389.54,315.7,399.25,346.61,405.11,0
Fkorn_000055_t0005.50s.jpg,323.36,161.37,314.03,260.03,322.26,331.49,303.74,391.79,293.99,401.66,330.2,406.83,0
Fkorn_000056_t0005.60s.jpg,322.74,160.33,308.42,259.62,308.0,331.54,284.78,390.62,274.19,400.77,305.75,407.4,0
Fkorn_000057_t0005.70s.jpg,326.17,151.42,306.57,248.45,289.97,318.06,256.65,381.79,247.5,387.55,270.41,400.58,0
Fkorn_000058_t0005.80s.jpg,327.2,159.07,309.28,256.95,300.31,325.31,264.31,380.27,250.49,388.04,289.57,402.13,1
Fkorn_000059_t0005.90s.jpg,321.31,161.59,304.97,259.56,308.9,328.7,263.34,370.32,254.06,372.78,282.87,391.32,1
Fkorn_000060_t0006.00s.jpg,320.35,154.84,306.04,252.61,323.48,321.16,293.89,379.03,279.43,385.39,315.97,398.69,1
Fkorn_000061_t0006.10s.jpg,321.93,153.02,307.28,254.23,321.55,328.63,326.8,394.61,318.62,407.3,351.62,408.07,0
Fkorn_000062_t0006.20s.jpg,326.39,162.22,311.7,263.48,317.93,334.12,302.57,397.19,291.32,405.82,329.92,414.22,0
Fkorn_000063_t0006.30s.jpg,332.56,161.94,317.6,261.61,306.7,334.8,282.37,393.28,270.82,404.17,302.88,409.94,0
Fkorn_000064_t0006.40s.jpg,345.28,153.27,321.5,251.03,308.45,321.13,291.24,388.58,278.86,397.69,317.56,410.51,0
Fkorn_000065_t0006.50s.jpg,347.88,160.66,324.55,256.68,318.93,328.02,280.27,384.13,266.69,389.59,297.11,410.5,0
Fkorn_000066_t0006.60s.jpg,343.27,160.34,319.42,261.4,321.46,333.65,266.87,368.08,252.74,370.06,274.0,395.39,0
Fkorn_000067_t0006.70s.jpg,347.11,151.16,326.01,251.75,337.7,324.9,308.66,382.49,296.09,390.86,331.09,406.23,0
Fkorn_000068_t0006.80s.jpg,352.86,153.0,328.28,257.3,342.87,329.25,351.75,400.7,347.51,411.9,393.23,423.16,0
Fkorn_000069_t0006.90s.jpg,352.0,165.42,333.2,265.67,346.58,339.66,333.63,401.35,321.41,410.75,357.75,421.45,0
Fkorn_000070_t0007.00s.jpg,354.5,156.6,337.07,253.64,341.26,331.25,330.3,397.72,319.28,409.08,349.74,414.89,0
Fkorn_000071_t0007.10s.jpg,354.9,151.43,335.09,250.3,330.42,322.87,308.09,392.78,298.36,401.65,333.87,401.88,0
Fkorn_000072_t0007.20s.jpg,346.13,156.46,326.42,255.7,327.72,327.86,291.0,384.04,276.96,389.88,311.06,402.84,0
Fkorn_000073_t0007.30s.jpg,342.15,158.72,319.85,256.48,320.07,323.95,292.6,378.99,279.6,383.72,315.51,399.17,0
Fkorn_000074_t0007.40s.jpg,340.91,157.27,321.31,257.12,328.1,324.33,340.16,388.8,325.6,399.4,365.69,402.07,0
Fkorn_000075_t0007.50s.jpg,339.66,164.89,321.33,261.53,322.46,330.84,305.5,380.75,298.74,390.38,331.54,399.96,1
Fkorn_000076_t0007.60s.jpg,339.79,158.61,326.24,255.37,324.52,326.01,310.66,383.85,300.59,394.82,329.63,400.7,0
Fkorn_000077_t0007.70s.jpg,344.16,147.65,329.79,247.0,333.99,316.96,340.33,380.47,332.74,391.66,368.71,387.0,0
Fkorn_000078_t0007.80s.jpg,339.99,152.14,322.73,249.93,307.95,321.23,260.16,377.56,251.29,380.98,273.13,401.5,1
Fkorn_000079_t0007.90s.jpg,335.85,162.65,319.0,259.01,315.55,330.39,270.37,375.63,257.86,380.51,280.83,399.05,1
Fkorn_000080_t0008.00s.jpg,334.95,153.29,316.3,253.04,320.83,323.88,289.49,382.13,276.71,389.22,311.57,405.2,1
Fkorn_000081_t0008.10s.jpg,331.99,153.04,311.57,261.63,323.63,331.84,328.36,402.14,314.48,411.47,352.64,414.48,1
Fkorn_000082_t0008.20s.jpg,330.41,163.55,319.29,266.77,325.04,336.58,308.39,402.51,295.5,411.5,335.18,419.95,0
Fkorn_000083_t0008.30s.jpg,331.68,159.35,318.74,258.78,315.9,332.24,293.9,399.44,279.59,410.65,316.33,418.0,0
Fkorn_000084_t0008.40s.jpg,336.07,151.29,315.69,252.49,305.56,322.83,290.21,391.99,277.73,400.57,321.26,402.36,0
Fkorn_000085_t0008.50s.jpg,334.03,157.56,314.62,252.72,302.93,323.06,254.82,381.38,254.16,392.76,290.31,408.42,0
Fkorn_000086_t0008.60s.jpg,326.04,162.2,307.87,259.66,307.86,330.02,264.35,379.08,251.47,383.78,277.57,397.76,1
Fkorn_000087_t0008.70s.jpg,325.48,153.27,310.03,249.44,328.35,321.67,289.86,379.87,276.32,384.27,309.65,400.59,0
Fkorn_000088_t0008.80s.jpg,327.68,151.88,310.44,254.31,319.76,325.86,327.51,392.31,321.13,404.96,351.11,407.07,0
Fkorn_000089_t0008.90s.jpg,329.23,165.0,314.33,262.21,327.57,332.65,311.26,393.78,299.6,402.67,334.36,410.02,0
Fkorn_000090_t0009.00s.jpg,334.26,159.66,318.77,259.02,313.93,330.9,295.16,390.55,285.16,400.82,317.78,405.54,0
Fkorn_000091_t0009.10s.jpg,338.53,147.34,314.71,245.87,301.67,316.43,272.67,378.68,254.53,386.76,290.91,397.24,0
Fkorn_000092_t0009.20s.jpg,336.07,152.81,312.49,249.07,299.14,320.22,247.3,373.58,239.54,381.27,257.76,399.48,0
Fkorn_000093_t0009.30s.jpg,328.48,161.19,311.72,256.82,312.86,327.93,270.84,370.64,257.83,374.82,287.98,395.33,1
Fkorn_000094_t0009.40s.jpg,328.65,150.59,308.42,248.44,312.83,318.01,283.02,376.52,270.17,381.65,301.19,400.24,0
Fkorn_000095_t0009.50s.jpg,324.62,149.06,307.55,252.25,314.78,325.74,319.66,396.72,311.41,407.41,342.77,412.91,0
Fkorn_000096_t0009.60s.jpg,323.95,160.1,311.35,262.81,314.66,337.9,296.32,404.58,285.97,415.07,324.72,418.75,0
Fkorn_000097_t0009.70s.jpg,327.47,157.13,309.81,257.21,301.97,334.16,276.98,400.22,267.72,416.47,299.94,418.62,0
Fkorn_000098_t0009.80s.jpg,330.52,147.64,308.38,245.23,287.45,317.97,251.43,384.57,238.43,393.94,265.8,409.08,0
Fkorn_000099_t0009.90s.jpg,329.82,155.38,308.94,254.47,289.87,323.78,237.12,375.18,225.84,377.18,262.68,398.46,0
Fkorn_000100_t0010.00s.jpg,322.52,161.6,302.64,258.59,299.16,329.83,251.12,375.23,239.05,380.58,262.54,395.26,0
Fkorn_000101_t0010.10s.jpg,322.46,152.78,305.97,250.65,311.25,322.62,277.95,378.74,266.22,386.02,299.04,400.11,1
Fkorn_000102_t0010.20s.jpg,317.24,150.12,304.16,249.24,315.51,322.62,318.9,390.78,312.12,403.01,341.68,403.51,0
Fkorn_000103_t0010.30s.jpg,317.05,160.62,305.09,263.36,314.89,331.62,301.62,393.37,289.35,402.37,327.03,408.33,1
Fkorn_000104_t0010.40s.jpg,315.44,161.29,301.93,259.27,304.79,328.19,282.62,390.13,270.82,397.99,303.69,406.64,0
Fkorn_000105_t0010.50s.jpg,319.52,150.53,302.0,249.11,289.41,319.29,271.87,381.2,258.86,391.41,303.23,390.54,0
Fkorn_000106_t0010.60s.jpg,318.53,151.45,295.9,248.47,283.34,319.81,238.49,377.1,245.47,389.16,282.07,400.55,0
Fkorn_000107_t0010.70s.jpg,311.74,164.1,299.43,262.0,299.43,329.74,282.05,389.93,272.68,399.58,306.48,403.64,0
Fkorn_000108_t0010.80s.jpg,306.62,158.04,291.69,255.57,297.29,326.49,260.48,380.38,251.17,387.07,282.34,399.25,1
Fkorn_000109_t0010.90s.jpg,304.23,149.47,290.81,250.31,306.3,322.92,293.85,389.28,284.16,397.24,315.4,402.19,0
Fkorn_000110_t0011.00s.jpg,305.34,154.91,293.92,259.01,304.48,328.92,296.86,396.2,287.45,405.9,319.97,410.5,0
Fkorn_000111_t0011.10s.jpg,303.97,164.88,291.65,259.57,296.91,332.55,275.68,393.85,263.19,404.84,298.13,409.98,0
Fkorn_000112_t0011.20s.jpg,311.85,155.09,293.11,253.86,275.67,327.73,253.63,385.2,239.21,396.32,277.22,410.27,0
Fkorn_000113_t0011.30s.jpg,313.94,149.02,291.77,244.13,274.29,314.1,228.94,369.81,216.0,372.3,239.49,391.31,0
Fkorn_000114_t0011.40s.jpg,310.39,161.29,293.74,259.67,299.71,328.3,259.13,374.09,247.24,374.72,281.81,392.09,1
Fkorn_000115_t0011.50s.jpg,312.77,154.37,296.52,252.93,319.07,318.94,288.52,378.26,268.88,382.23,305.29,398.03,1
Fkorn_000116_t0011.60s.jpg,318.25,151.96,307.44,252.55,320.32,322.71,329.42,391.61,321.78,403.71,359.45,409.75,0
Fkorn_000117_t0011.70s.jpg,322.99,164.05,314.16,261.45,322.28,331.52,308.49,395.16,300.21,404.38,330.3,409.56,0
Fkorn_000118_t0011.80s.jpg,332.08,156.17,317.34,259.32,317.75,330.77,301.72,389.14,293.13,396.39,327.32,404.35,1
Fkorn_000119_t0011.90s.jpg,335.17,146.2,314.79,242.0,319.8,316.31,328.39,382.63,323.74,393.15,355.94,392.24,0
Fkorn_000120_t0012.00s.jpg,335.04,158.33,314.56,253.58,312.09,325.32,269.28,378.49,256.25,384.48,288.43,402.64,0
Fkorn_000121_t0012.10s.jpg,329.59,159.14,312.47,259.25,314.97,331.1,271.72,372.92,258.93,373.31,280.7,398.04,1
Fkorn_000122_t0012.20s.jpg,331.44,148.67,316.77,249.11,328.45,320.99,307.36,384.72,294.82,393.41,330.23,402.37,0
Fkorn_000123_t0012.30s.jpg,334.04,151.81,318.94,259.67,332.8,327.04,336.31,394.6,321.9,404.47,358.79,409.78,1
Fkorn_000124_t0012.40s.jpg,335.73,163.46,324.57,260.29,330.59,333.52,312.95,396.63,302.29,407.42,338.85,411.03,0
Fkorn_000125_t0012.50s.jpg,343.0,158.64,329.7,253.99,319.44,330.57,298.27,391.29,286.23,401.57,318.15,404.98,0
Fkorn_000126_t0012.60s.jpg,344.17,145.62,318.44,242.01,307.43,314.43,277.48,379.55,266.36,389.62,290.29,399.98,0
Fkorn_000127_t0012.70s.jpg,342.82,157.44,318.52,252.78,307.53,324.51,251.47,376.74,245.41,381.29,264.01,405.27,0
Fkorn_000128_t0012.80s.jpg,335.51,161.27,318.74,260.16,316.28,329.73,276.31,375.83,262.91,380.56,291.12,395.89,1
Fkorn_000129_t0012.90s.jpg,336.78,149.82,319.58,246.54,330.09,320.14,299.88,383.44,287.72,390.55,321.64,401.05,0
Fkorn_000130_t0013.00s.jpg,335.15,154.41,318.03,254.34,326.16,329.74,328.25,397.88,319.11,406.83,350.22,412.21,0
Fkorn_000131_t0013.10s.jpg,333.57,164.43,317.42,259.47,327.83,332.33,304.07,394.36,292.1,401.06,328.73,411.68,0
Fkorn_000132_t0013.20s.jpg,339.26,157.24,322.99,251.41,308.68,323.75,288.04,380.76,276.37,391.36,302.35,398.92,0
Fkorn_000133_t0013.30s.jpg,341.56,152.63,316.96,249.78,292.68,319.46,252.87,379.45,244.85,386.66,271.32,402.18,0
Fkorn_000134_t0013.40s.jpg,341.34,163.48,322.14,258.33,305.32,328.84,247.77,367.49,243.27,374.3,259.6,396.1,0
Fkorn_000135_t0013.50s.jpg,336.68,161.25,311.22,258.27,315.17,329.19,270.47,373.81,256.77,376.32,283.9,397.71,0
Fkorn_000136_t0013.60s.jpg,338.15,150.84,313.49,247.16,316.48,318.32,293.77,381.67,287.75,389.93,320.72,401.7,0
Fkorn_000137_t0013.70s.jpg,337.89,157.75,313.49,259.93,322.4,330.98,323.61,397.66,311.01,408.23,348.65,413.95,0
Fkorn_000138_t0013.80s.jpg,336.58,167.03,316.15,265.24,321.13,333.69,304.57,394.44,294.54,403.7,329.64,416.54,0
Fkorn_000139_t0013.90s.jpg,342.79,159.87,319.82,256.87,306.8,328.98,285.36,388.42,273.3,397.44,302.89,404.2,0
Fkorn_000140_t0014.00s.jpg,346.95,152.44,315.64,247.52,293.18,317.62,255.54,382.24,254.78,388.34,281.82,397.93,0
Fkorn_000141_t0014.10s.jpg,346.64,162.46,317.19,260.55,314.47,330.5,306.64,390.03,296.34,399.23,331.76,405.97,0
Fkorn_000142_t0014.20s.jpg,338.93,159.15,312.43,256.62,310.47,328.74,266.04,375.07,258.64,377.07,295.48,397.36,0
Fkorn_000143_t0014.30s.jpg,339.33,148.9,314.32,245.79,322.3,318.61,285.16,380.18,274.85,388.44,309.88,399.11,0
Fkorn_000144_t0014.40s.jpg,338.33,153.74,314.8,252.01,318.09,324.99,322.81,392.27,317.9,404.84,347.14,411.97,0
Fkorn_000145_t0014.50s.jpg,338.05,164.08,316.16,260.5,321.94,331.42,300.64,392.15,289.93,400.01,325.27,409.13,0
Fkorn_000146_t0014.60s.jpg,340.14,161.17,318.54,256.47,306.9,327.22,283.39,385.05,272.02,395.42,302.1,403.36,0
Fkorn_000147_t0014.70s.jpg,346.58,152.86,316.1,248.7,300.22,317.53,256.53,375.93,261.05,385.11,298.8,400.72,0
Fkorn_000148_t0014.80s.jpg,345.08,160.7,317.1,255.71,308.52,325.64,265.02,369.86,251.23,374.87,284.1,396.18,0
Fkorn_000149_t0014.90s.jpg,340.32,160.2,315.6,255.17,317.67,327.62,269.77,366.99,259.04,368.07,277.89,394.37,0
Fkorn_000150_t0015.00s.jpg,341.62,152.15,318.27,250.0,327.71,321.43,300.11,380.7,286.91,387.58,323.8,402.44,0
Fkorn_000151_t0015.10s.jpg,342.06,151.77,319.48,249.34,328.3,324.33,329.38,388.59,321.51,400.6,356.41,408.1,0
Fkorn_000152_t0015.20s.jpg,343.95,162.66,324.76,258.58,328.27,330.33,307.78,391.92,297.45,400.51,332.88,410.11,0
Fkorn_000153_t0015.30s.jpg,348.22,162.28,322.88,253.35,312.03,326.28,290.46,384.32,279.1,392.97,308.95,402.34,0
Fkorn_000154_t0015.40s.jpg,355.09,153.24,322.44,246.59,302.56,317.41,261.0,377.94,249.81,384.92,279.99,400.73,0
Fkorn_000155_t0015.50s.jpg,352.62,163.21,326.04,257.35,320.55,325.88,290.74,381.27,278.14,386.62,310.59,405.38,0
Fkorn_000156_t0015.60s.jpg,345.11,163.59,318.6,255.99,316.24,326.61,266.01,366.71,254.71,365.09,275.33,391.27,0
Fkorn_000157_t0015.70s.jpg,347.32,152.06,322.06,247.07,328.81,319.55,293.81,380.15,284.2,386.88,317.44,400.91,0
Fkorn_000158_t0015.80s.jpg,347.7,153.58,323.07,253.0,331.48,325.91,336.61,395.96,331.03,408.88,367.41,419.38,0
Fkorn_000159_t0015.90s.jpg,345.51,162.69,327.2,262.02,329.55,332.85,314.82,396.19,305.38,404.27,340.06,414.64,0
Fkorn_000160_t0016.00s.jpg,344.92,157.71,326.53,258.47,316.68,329.97,295.28,390.38,285.62,397.35,315.36,410.36,1
Fkorn_000161_t0016.10s.jpg,347.37,149.61,321.76,245.76,307.75,316.9,272.98,379.13,254.22,386.18,288.23,399.7,0
Fkorn_000162_t0016.20s.jpg,342.99,159.02,321.75,253.8,311.05,324.03,253.99,373.12,246.04,381.4,261.86,400.17,0
Fkorn_000163_t0016.30s.jpg,335.07,159.95,316.22,254.38,318.18,325.94,271.35,368.09,257.6,372.28,277.64,393.88,0
Fkorn_000164_t0016.40s.jpg,335.34,150.7,317.0,246.24,320.34,317.63,296.16,378.82,285.45,386.88,318.95,399.22,0
Fkorn_000165_t0016.50s.jpg,334.27,148.35,314.98,244.28,325.14,317.72,330.4,385.39,326.63,397.75,354.3,402.77,0
Fkorn_000166_t0016.60s.jpg,333.87,161.04,319.91,257.41,327.72,326.34,307.87,391.0,297.19,401.5,334.84,408.26,0
Fkorn_000167_t0016.70s.jpg,332.46,163.77,315.17,260.49,313.47,331.82,289.69,391.37,279.6,398.87,311.63,410.19,0
Fkorn_000168_t0016.80s.jpg,342.72,155.37,318.91,250.58,310.91,322.55,284.86,378.84,270.85,385.63,317.66,392.42,0
Fkorn_000169_t0016.90s.jpg,346.91,156.5,317.47,251.03,297.4,321.15,245.69,370.47,240.72,380.61,253.34,393.53,0
Fkorn_000170_t0017.00s.jpg,343.06,164.11,322.05,255.79,318.72,330.85,271.61,372.29,258.71,376.18,285.49,398.06,0
Fkorn_000171_t0017.10s.jpg,344.49,156.06,320.24,256.74,320.06,326.54,284.35,378.29,271.24,384.18,301.68,401.82,0
Fkorn_000172_t0017.20s.jpg,348.21,148.44,326.55,248.49,334.69,323.37,331.63,391.76,322.86,401.09,354.55,409.61,0
Fkorn_000173_t0017.30s.jpg,352.51,162.55,333.4,264.81,340.19,337.13,325.36,398.77,315.0,408.13,351.1,416.67,1
Fkorn_000174_t0017.40s.jpg,355.76,161.47,333.2,257.86,328.02,331.85,306.12,393.89,296.23,403.67,325.31,412.26,0
Fkorn_000175_t0017.50s.jpg,363.63,149.67,334.92,248.21,325.3,320.48,297.9,382.93,286.2,389.85,320.17,399.52,0
Fkorn_000176_t0017.60s.jpg,366.02,150.57,332.18,248.13,309.68,319.1,257.63,378.02,248.55,382.56,271.13,401.97,0
Fkorn_000177_t0017.70s.jpg,362.03,163.78,341.97,258.3,335.9,328.34,302.92,385.71,290.35,392.79,324.56,409.33,0
Fkorn_000178_t0017.80s.jpg,358.1,155.98,331.66,252.92,336.41,326.71,299.27,379.2,288.91,381.59,320.18,401.91,0
Fkorn_000179_t0017.90s.jpg,357.46,145.84,331.84,246.33,329.2,318.42,333.58,392.16,325.0,400.53,358.39,404.27,0
Fkorn_000180_t0018.00s.jpg,351.99,154.75,332.58,256.08,336.43,328.2,331.32,395.87,321.06,407.28,353.2,411.39,0
