filename,right_shoulder_x,right_shoulder_y,right_hip_x,right_hip_y,right_knee_x,right_knee_y,right_ankle_x,right_ankle_y,right_heel_x,right_heel_y,right_foot_index_x,right_foot_index_y,Label
frame_00231.jpg,395.24,124.49,379.41,237.73,418.28,331.34,322.73,308.61,313.27,294.52,297.53,343.39,1
frame_00232.jpg,391.44,123.77,375.02,238.4,424.67,317.97,331.3,311.33,320.62,301.04,305.59,347.7,1
frame_00233.jpg,392.14,120.81,374.91,236.11,413.19,328.88,329.9,321.17,321.13,311.06,314.37,356.49,1
frame_00234.jpg,398.2,118.83,378.44,229.67,425.65,321.89,341.67,326.46,330.68,322.9,331.98,367.56,1
frame_00235.jpg,393.65,115.57,373.59,233.49,438.82,313.88,351.69,362.85,334.08,359.93,347.41,399.69,1
frame_00236.jpg,396.98,113.83,375.08,235.4,443.56,300.91,361.88,345.01,349.99,344.93,363.83,385.25,1
frame_00237.jpg,392.37,113.52,377.56,230.8,401.67,313.43,349.54,359.91,338.82,359.92,360.48,393.74,1
frame_00238.jpg,394.36,108.5,378.89,229.5,446.34,300.2,363.88,351.54,345.11,354.59,373.57,390.36,1
frame_00239.jpg,386.34,100.83,372.14,227.74,406.02,314.77,331.01,381.46,313.63,384.81,333.57,418.31,1
frame_00240.jpg,385.66,99.41,371.37,228.01,459.3,288.5,398.62,368.1,362.25,380.95,398.05,404.97,1
frame_00241.jpg,383.95,97.01,373.57,224.68,461.79,284.29,410.88,373.64,394.91,385.57,443,407.58,1
frame_00242.jpg,383.52,95.87,373.77,222.9,465.02,287.51,419.35,378.52,402.64,391.76,451.45,410.86,1
frame_00243.jpg,382.08,93.65,373.16,217.4,464.71,285.83,439.41,391.6,424.97,404.8,475.72,416.4,1
frame_00244.jpg,383.37,94.03,377.61,216.39,460.98,294.07,446.98,401.08,436.98,416.43,489.11,423.03,1
frame_00245.jpg,381.99,95,373.17,217.03,458.34,294.51,453.97,398.87,440.31,413.17,493.03,412.77,1
frame_00246.jpg,380.82,95.42,374.68,217.96,457.91,296.38,460.13,402.93,449.53,421.01,503.8,412.2,1
frame_00247.jpg,383.13,96.07,376.39,222.59,453.72,304.11,474.31,404.76,463.17,421.71,508.36,434.62,1
frame_00248.jpg,385.5,95.78,376.65,223.21,451.36,307.95,450.18,409.43,437.45,420.8,489.7,432.59,1
frame_00249.jpg,387.88,96.67,377.02,220.8,341.88,315.91,259.08,334.44,233.68,318.08,232.72,356.72,1
frame_00250.jpg,386.64,96.7,373.42,219.21,341.38,310.09,248.79,322.5,235.02,309.5,224.52,349.28,1
frame_00251.jpg,387.44,99.76,374.87,222.13,347.36,317.19,264.73,312.98,248.54,294.52,238.11,332.84,1
frame_00252.jpg,387.19,101.24,374.41,223.82,370.82,310.21,284.43,326.15,270.82,324.32,275.53,347.46,1
frame_00253.jpg,386.23,104.75,365.99,213.94,352.06,313.91,265.35,298.29,257,291.03,239.26,329.32,1
frame_00254.jpg,386.29,107.63,371.69,228.53,366.75,308.93,269.08,304.79,261.21,286.3,239.96,328.06,1
frame_00255.jpg,385.81,113.35,369.83,230.42,373.24,310.97,277.09,291.34,271.83,282.56,255.03,322.57,1
frame_00256.jpg,386.06,112.52,363.63,218.76,385.06,301.34,288,295.89,281.6,287.77,268.29,322.52,1
frame_00257.jpg,387.83,117.81,359.93,229.88,391.07,321.06,333.59,362.88,320.07,364.52,336.44,389.24,1
frame_00258.jpg,386.68,117.64,363.7,237,393.88,313.9,294.31,304,286.04,307.19,272.49,338.69,1
frame_00259.jpg,389.09,117.19,365.76,236.29,417.23,333.21,355.94,375.92,341.13,373.94,352.65,414.28,1
frame_00260.jpg,390.99,117.98,372.73,231.83,412.48,325.57,337.44,339.35,324.05,332.19,306.24,351.91,1
frame_00261.jpg,392.24,115.79,372.7,232.78,414.78,313.31,326.61,307.68,316.51,294.77,305.67,337.45,1
frame_00262.jpg,391.3,116.01,373.04,226.21,423.08,319.61,348.73,328.89,336.02,320.01,324.21,354.95,1
frame_00263.jpg,392.7,110.08,376.52,219.94,408.21,313.92,351.84,347.14,339.56,344.7,349.89,374.91,1
frame_00264.jpg,391.42,107.69,377.15,223.7,417.74,312.92,346.56,338.78,339.82,335.76,346.66,370.81,1
frame_00265.jpg,388.25,108.36,376.63,223.99,400.77,303.89,355.61,354.88,345.26,354.19,366.84,386.95,1
frame_00266.jpg,390.06,109.08,376.68,225.43,393.58,310.23,345.12,359.47,333.08,361.04,351.45,390.99,1
frame_00267.jpg,387.11,109.69,376.03,232.69,351.77,329.9,285.67,398.59,270.69,400.72,295.5,435.36,1
frame_00268.jpg,386.82,108.98,378.73,228.79,349.79,322.05,280.55,388.24,264.97,388.71,285.74,406.28,1
frame_00269.jpg,388.55,107.07,381.32,229.62,342.97,317.3,273.51,385.42,260.71,388.88,272.56,407.82,1
frame_00270.jpg,385.48,104.94,378.88,227.08,341.95,315.28,269.62,380.64,255.64,383.9,272.88,410.35,1
frame_00271.jpg,386.88,103.13,380.99,225.82,341.31,308.83,260.85,369.75,247.04,374.13,253.62,414.7,1
frame_00272.jpg,383.44,101.13,377.98,224.99,339.18,307.82,256.26,366.34,243.51,369.9,247.77,402.64,1
frame_00273.jpg,386.73,99.74,381,225.4,342.54,310.25,254.89,360.28,240.58,359.6,244.56,397.83,1
frame_00274.jpg,387.41,100.7,380.8,224.94,342.14,309.85,250.37,351.19,237.3,349.58,235.89,388.24,1
frame_00275.jpg,386.57,102.23,382.93,225.47,343.3,309.04,248.52,336.42,234.82,334.77,233.09,365.87,1
frame_00276.jpg,386.16,102.92,379.69,225.19,342.96,310.86,249.45,331.57,236.49,330.28,235.75,354.16,1
frame_00277.jpg,388.01,100.52,382.03,222.18,345.49,307.29,257.45,324.02,244.05,321.69,236.91,350.48,1
frame_00278.jpg,386.07,105.17,379.97,224.45,343.14,308.89,255.09,320.32,246.62,315.41,238.1,336.11,1
frame_00279.jpg,387.87,106.63,380.29,225.62,352.23,312.16,260.01,310.54,250.44,302.01,234.59,334.59,1
frame_00280.jpg,387.01,107.53,378.42,222.53,345.79,292.95,259.35,308.14,252.01,300.14,237.83,327.53,1
frame_00281.jpg,388.06,109.18,377.28,225.57,355.46,298.01,266.41,304.13,260.55,297.17,242.31,326.65,1
frame_00282.jpg,390.9,112.44,375.44,228.47,354.59,296.42,268.97,303.9,263.28,294.32,245.54,325.7,1
frame_00283.jpg,390.13,116.07,372.05,230.1,380.16,300.87,287.51,300.2,283.07,294.86,262.3,323.28,1
frame_00284.jpg,393.25,118.16,374.85,230.58,378.22,303.77,293.19,301.09,283.2,296.81,269.69,329.02,1
frame_00285.jpg,389.91,116.11,371.35,232.96,406.62,318.9,303.82,303.82,296.07,294.55,269.41,334.51,1
frame_00286.jpg,386.37,117.68,368.82,231.68,402.91,312.6,310.63,302.01,299.64,292.05,280.81,332.43,1
frame_00287.jpg,388.14,121.97,372.4,233.98,413.59,317.07,324.96,303.57,314.11,291.27,298.79,338.82,1
frame_00288.jpg,388.06,119.61,371.53,235.12,417.73,323.48,330.28,310.15,318.55,298.49,305.93,346.73,1
frame_00289.jpg,388.17,119.24,372.48,233.11,420.36,324.1,337.59,315.63,326.92,306.47,318.72,352.95,1
frame_00290.jpg,387.71,118.08,371.94,231,427.29,314.84,339.29,328.7,327.8,329.95,327.2,365.14,1
frame_00291.jpg,383.55,113.96,368.87,230.65,426.28,306.74,353.93,327.64,341.75,325.22,354.01,364.56,1
frame_00292.jpg,389.31,116.17,370.25,233.39,442.7,298.89,363.88,340.5,352.94,351.3,366.12,382.22,1
frame_00293.jpg,382.23,110.62,370.39,231.66,432.66,303.69,360.7,345.86,347.2,344.75,372.94,382.23,1
frame_00294.jpg,383.43,108.1,374.47,224.71,455.3,294.11,371.17,345.91,353.68,345.4,378.89,383.14,1
frame_00295.jpg,379.45,102.3,370.45,228.3,452.09,284.69,388.4,362.28,369.54,367.64,394,411.72,1
frame_00296.jpg,376.72,100.58,365.43,225.77,345.3,318.54,274.12,392.27,259.45,398.51,284.53,430.23,1
frame_00297.jpg,376.43,98.36,368.17,222.88,337.61,316.4,270.99,386.83,256.68,392.34,276.75,425.03,1
frame_00298.jpg,377.14,96.4,367.6,219.7,339.61,311.26,271.09,373.9,265.98,375.44,272.87,404.35,1
frame_00299.jpg,375.12,95.05,371.49,221.28,460.29,284.17,416.75,392.32,419.04,397.51,442.1,422.21,1
frame_00300.jpg,374.99,95.44,372.36,218.69,460.91,286.76,447.08,389.27,437.41,402.11,489.89,410.28,1
frame_00301.jpg,376.88,93.06,373.74,216.96,458.45,287.19,455.58,393.7,447.15,414.14,499.51,407.51,1
frame_00302.jpg,375.09,95.04,369.12,216.74,381.27,309.94,322.82,370.73,309.42,380.03,331.21,392.15,1
frame_00303.jpg,376.9,93.74,375.67,221.13,453.29,297.87,437.66,396.99,423.03,408.87,472.53,420.29,1
frame_00304.jpg,374.18,93.23,374.26,221.31,451.52,301.93,475.03,399.86,469.67,418.05,516.01,412.01,1
frame_00305.jpg,374.81,92.7,371.03,220.03,344.13,310.28,247.54,331.1,229.79,319.51,226.12,361.91,1
frame_00306.jpg,377.38,94.91,373.06,221.13,341.69,311.1,244.87,325.01,229.28,311.57,222.7,353.11,1
frame_00307.jpg,377.13,98.73,368.88,220.28,344.12,315.31,252.75,318.69,241.47,304.97,229.9,339.41,1
frame_00308.jpg,377.51,100.41,372.06,222.63,347.02,316.93,258.46,306.99,247.38,301.67,234.33,336.98,1
frame_00309.jpg,375.75,104.54,370.79,224.16,351.28,318.55,270.08,322.08,257.55,321.18,260.65,341.98,1
frame_00310.jpg,377.32,105.82,368.82,225.96,352.57,317.06,268.53,310.18,257.91,302.96,247.7,334.87,1
frame_00311.jpg,377.43,110.13,364.75,228.43,365.23,304.11,275.97,292.97,271.02,286.73,253.57,324.89,1
frame_00312.jpg,378.3,113.36,369.44,236.37,379.86,310.44,299.46,331.46,286.67,329.58,289.13,355.71,1
frame_00313.jpg,374.52,113.03,354.86,223.9,369.76,306.47,309.7,335.1,298.07,336.3,307.34,355.55,1
frame_00314.jpg,378.21,116.46,361.16,235.52,418.41,348.01,378.63,402.54,366.31,404.03,389.4,436.24,1
frame_00315.jpg,381.61,116.23,361.87,234.25,415.88,334.03,364.91,387.18,351.7,385.9,365.12,425.68,1
frame_00316.jpg,382.38,117.06,361.62,231.28,407.58,322.35,322.05,336.61,305.47,309.85,298.11,354.66,1
frame_00317.jpg,382.78,117.25,368.11,235.72,412.3,318.91,321.64,315.76,309.46,298.4,305.26,348.36,1
frame_00318.jpg,387.98,116.77,369.25,229.82,416.64,311.21,359.28,358.04,344.96,358.08,361.71,390.61,1
frame_00319.jpg,386.31,113.06,367.7,231.79,419.21,325.07,349.66,356.41,335.98,352.89,341.56,386.11,1
